,Date,stocks,bonds,cash,gold,cpi,interest_rate,gdp,portfolio,stocks_performance,bonds_performance,cash_performance,gold_performance,gdp_var,portfolio_performance
88,2001-01-01,1366.010009765625,5.178999900817871,4.840000152587891,264.5,3.73222748815164,5.98,10470.231,410.1322524547577,-4.434728806893801,-10.039952609492815,-21.30081174740657,0.0,0.33046996936680273,-3.8268112232579483
89,2001-04-01,1249.4599609375,5.3379998207092285,3.829999923706055,263.2,3.26911850554583,4.8,10599.0,380.45699017047883,-8.532151887241454,3.070089263107505,-20.867772666118626,-0.4914933837429203,1.2298582524110486,-7.235534905305315
90,2001-07-01,1211.22998046875,5.037000179290772,3.440000057220459,265.9,2.7199074074074,3.77,10598.02,371.40174517631533,-3.059720332299804,-5.638809507836669,-10.182764340846703,1.0258358662613887,-0.009246155297674363,-2.3800968908748246
91,2001-10-01,1059.780029296875,4.263000011444092,2.009999990463257,278.8,2.12643678160919,2.49,10660.465,336.2132573246956,-12.503814602843903,-15.366292243326114,-41.56976869101133,4.851447912749165,0.5892138342822477,-9.474507944197924
92,2002-01-01,1130.199951171875,5.025000095367432,1.7200000286102295,282.3,1.14220445459737,1.73,10783.5,354.81123782396315,6.644767775226043,17.874738021997146,-14.427858867113201,1.2553802008608272,1.1541241399882551,5.531602366680843
93,2002-04-01,1076.9200439453125,5.091000080108643,1.7300000190734863,308.2,1.63934426229508,1.75,10887.46,347.98526101112367,-4.7142018694407,1.3134325072362998,0.5813947847045569,9.17463691108749,0.964065470394587,-1.923833319007258
94,2002-07-01,911.6199951171876,4.465000152587891,1.6649999618530271,304.7,1.46478873239436,1.73,10984.04,305.6124988079071,-15.349333477213932,-12.296207379108765,-3.7572286996430506,-1.1356262167423807,0.8870755897151525,-12.176596813352418
95,2002-10-01,885.760009765625,3.91100001335144,1.4170000553131104,316.9,2.02588632526732,1.75,11061.433,301.9970024585724,-2.836706685907913,-12.40761747601185,-14.894889622934912,4.003938299967174,0.7045950306080471,-1.1830328809971888
96,2003-01-01,855.7000122070312,3.974999904632568,1.1480000019073486,367.5,2.5974025974026,1.24,11174.129,307.0807530283928,-3.393695496204188,1.636407339878403,-18.983771552946166,15.967182076364779,1.0188191710784622,1.6833778244265147
97,2003-04-01,916.9199829101562,3.857000112533569,1.10099995136261,336.8,2.22469410456062,1.26,11312.766,314.6694957435131,7.154373008038846,-2.9685483001264714,-4.094081051101924,-8.35374149659863,1.2406962547147913,2.471253128136823
98,2003-07-01,990.3099975585938,4.473999977111816,0.9269999861717224,354.8,2.10993892282067,1.01,11566.669,337.6277493804693,8.003971558729631,15.996884795861604,-15.803812250449539,5.344418052256543,2.244393634589457,7.295989585107236
99,2003-10-01,1050.7099609375,4.301000118255615,0.9319999814033508,386.3,2.04081632653061,1.01,11772.234,360.56074025928973,6.099096598823593,-3.8667827389637353,0.5393738194406268,8.87824126268319,1.7772186616561925,6.792389227751954
100,2004-01-01,1131.1300048828125,4.138000011444092,0.8970000147819519,399.8,1.92625206384149,1.0,11923.447,383.9912512272596,7.653876610587901,-3.7898187009962783,-3.7553613004045303,3.494693243593062,1.2844885686098308,6.498353356807598
101,2004-04-01,1107.300048828125,4.500999927520752,0.9520000219345092,388.5,2.28509249183896,1.0,12112.815,375.31326219439507,-2.106738920532507,8.77235174172894,6.1315503061532155,-2.8264132066033056,1.5881984463050003,-2.2599444662161403
102,2004-07-01,1101.719970703125,4.474999904632568,1.4119999408721924,391.4,2.99075584556824,1.26,12305.307,374.75174263715746,-0.503935507896486,-0.5776499290571024,48.319318102844335,0.7464607464607411,1.5891599103924392,-0.14961356653225266
103,2004-10-01,1130.199951171875,4.02899980545044,1.8669999837875368,425.6,3.18918918918919,1.76,12527.214,390.4239877402782,2.585047128679534,-9.966482875685074,32.223800422703334,8.737864077669926,1.8033438743137395,4.182033949417814
104,2005-01-01,1181.27001953125,4.132999897003174,2.421999931335449,422.2,2.96976241900649,2.28,12767.286,402.50625483989717,4.518675505729902,2.5812880758157917,29.72683194254762,-0.7988721804511414,1.9164037590481087,3.094652859203009
105,2005-04-01,1156.8499755859375,4.201000213623047,2.836999893188477,435.7,3.51063829787233,2.79,12922.656,399.89699392318727,-2.0672702719571987,1.6453016770985158,17.13459841529408,3.197536712458543,1.2169383532255864,-0.6482535079480414
106,2005-07-01,1234.1800537109375,4.285999774932861,3.3320000171661377,429.0,3.16789862724393,3.26,13142.642,417.6995133757591,6.684538164582037,2.02331723369538,17.44801348657559,-1.5377553362405365,1.7023280663046307,4.451776263162259
107,2005-10-01,1207.010009765625,4.559000015258789,3.805000066757202,470.8,4.34782608695652,3.78,13324.204,421.54350246191024,-2.20146516414826,6.369581303354238,14.195679686501038,9.743589743589752,1.381472614106059,0.920276170562147
108,2006-01-01,1280.0799560546875,4.526999950408936,4.369999885559082,568.8,3.98531725222863,4.29,13599.16,464.44423897266387,6.053797872252204,-0.7019097333351567,14.848878025996967,20.815632965165662,2.0635829352357575,10.177060317666744
109,2006-04-01,1310.6099853515625,5.068999767303467,4.650000095367432,644.0,3.54573484069888,4.79,13753.424,491.08224630355835,2.3850095576038086,11.972604878106296,6.407327623362804,13.22081575246132,1.1343641813170962,5.735458661262953
110,2006-07-01,1276.6600341796875,4.98799991607666,4.934999942779541,632.5,4.1453428863869,5.24,13870.188,479.7707585096359,-2.5903931414629255,-1.5979454516703555,6.129028850903467,-1.7857142857142918,0.8489813154891408,-2.3033795009014284
111,2006-10-01,1377.93994140625,4.605999946594238,4.940000057220459,603.8,1.30522088353415,5.25,14039.56,497.82148535251616,7.933193216284835,-7.658379629302132,0.10131944273339855,-4.537549407114625,1.221122597617267,3.7623649467410445
112,2007-01-01,1438.239990234375,4.826000213623047,4.974999904632568,650.5,2.07564296520424,5.25,14215.651,524.6352475881577,4.376101382661574,4.776384489354598,0.7084989272611892,7.7343491222259075,1.254248708648987,5.386220367056723
113,2007-04-01,1482.3699951171875,4.630000114440918,4.724999904632568,677.0,2.57369727047146,5.25,14402.082,542.1812487840652,3.06833387907821,-4.061336313845388,-5.025125724469021,4.073789392774785,1.3114489093746045,3.344419056205197
114,2007-07-01,1455.27001953125,4.770999908447266,4.809999942779541,665.5,2.35823095823096,5.26,14564.117,532.5877548456192,-1.8281519239597799,3.0453518471105667,1.7989426425942412,-1.698670605612989,1.1250803876828428,-1.7694256228818546
115,2007-10-01,1549.3800048828125,4.474999904632568,3.819999933242798,789.5,3.53617443012883,4.76,14715.058,586.793751180172,6.466840111354429,-6.204150272369873,-20.58212102523757,18.632607062359114,1.03638964174759,10.177852540050509
116,2008-01-01,1378.550048828125,3.638999938964844,1.870000004768372,923.3,4.28029404790135,3.94,14706.538,576.8397621929646,-11.025697731758726,-18.681563876734117,-51.04711943853546,16.947435085497148,-0.057899873721183326,-1.6963352058858305
117,2008-04-01,1385.5899658203125,3.759000062942505,1.340000033378601,871.0,3.93688977482752,2.28,14865.701,565.4222414791584,0.5106754737103785,3.297612695530745,-28.342244387075255,-5.664464421098231,1.0822601485135408,-1.9793227620787377
118,2008-07-01,1267.3800048828125,3.9790000915527344,1.6349999904632568,918.0,5.60012290025396,2.01,14898.999,547.7485012412071,-8.531381133921244,5.852621040873714,22.014921622118138,5.3960964408725545,0.22399212791917478,-3.1257596432210306
119,2008-10-01,968.75,3.9700000286102295,0.4350000023841858,730.8,3.65518627713749,0.97,14608.208,425.9887500077486,-23.562783358762644,-0.22618906095559055,-73.39449511183581,-20.392156862745097,-1.9517485704912048,-22.229134531185196
120,2009-01-01,825.8800048828125,2.844000101089477,0.2199999988079071,919.5,0.0298465036952666,0.15,14430.901,437.11100124567747,-14.747870463709674,-28.36271837294997,-49.42528790756045,25.821018062397386,-1.2137491470548696,2.6109260485697234
121,2009-04-01,872.8099975585938,3.124000072479248,0.125,883.3,-0.736885715216724,0.15,14381.236,439.83974940776824,5.682422676214372,9.845286970366445,-43.181817873942954,-3.936922240348011,-0.344157305216072,0.6242689281016567
122,2009-07-01,987.47998046875,3.500999927520752,0.1749999970197677,939.0,-2.09716135367605,0.16,14448.882,482.53899509832263,13.138023536727218,12.067856795608577,39.99999761581415,6.305898335786253,0.47037681601219106,9.707909698486247
123,2009-10-01,1036.18994140625,3.3919999599456787,0.0450000017881393,1040.0,-0.182848277486101,0.12,14651.248,519.906735341996,4.93275427359832,-3.1133953108151644,-74.28571282600869,10.756123535676252,1.4005651094665978,7.743983517033541
124,2010-01-01,1073.8699951171875,3.608999967575073,0.0700000002980232,1078.5,2.62570864295763,0.11,14764.611,539.0122487712651,3.6364041190942658,6.3974059608440825,55.55555003660726,3.70192307692308,0.7737429603266577,3.6747962914351433
125,2010-04-01,1186.68994140625,3.663000106811523,0.1550000011920929,1179.3,2.23644719564809,0.2,14980.193,592.4519853785634,10.505922206789194,1.496263223098154,121.42857218883483,9.346314325452013,1.4601265146775546,9.914382600603204
126,2010-07-01,1101.5999755859375,2.907000064849853,0.1400000005960464,1169.0,1.23519277830146,0.18,15141.605,568.4117439128458,-7.170362101449953,-20.63882118255613,-9.67741966495656,-0.8733994742643887,1.077502806539286,-4.057753549489149
127,2010-10-01,1183.260009765625,2.611999988555908,0.1099999994039535,1346.8,1.17218760552695,0.19,15309.471,633.1955024383963,7.412857297518798,-10.147921214758611,-21.428572188834764,15.209580838323362,1.1086407286413902,11.39732935135902
128,2011-01-01,1286.1199951171875,3.378000020980835,0.1449999958276748,1327.0,1.63184685744875,0.17,15351.444,654.160748783499,8.692931773460046,29.326188199886758,31.818178739429527,-1.470151470151464,0.2741636206763758,3.311022624823906
129,2011-04-01,1363.6099853515625,3.2960000038146973,0.0399999991059303,1535.5,3.16363085927646,0.1,15557.535,725.6114963386208,6.025098010183299,-2.427472369947708,-72.41379292626443,15.712132629992468,1.342486087953688,10.92250607942988
130,2011-07-01,1292.280029296875,2.805000066757202,0.0900000035762786,1628.5,3.62871598222108,0.07,15647.681,730.9187573418021,-5.230964632185305,-14.896842733289617,125.00001396983888,6.056659068707276,0.5794362667350725,0.7314190899622304
131,2011-10-01,1253.300048828125,2.174999952316284,0.0049999998882412,1722.0,3.5251999213574,0.07,15842.267,744.3700121950824,-3.016372580636329,-22.45989659348733,-94.44444478937882,5.74147988946882,1.2435452895543904,1.8403214746054175
132,2012-01-01,1312.4100341796875,1.7990000247955322,0.0549999997019767,1744.0,2.92521671215085,0.08,16068.824,764.5660085510463,4.7163474865282495,-17.287353368459975,1000.0000186264706,1.2775842044134578,1.4300794198204017,2.7131663050755606
133,2012-04-01,1397.9100341796875,1.9149999618530276,0.0900000035762786,1651.3,2.30273981129894,0.14,16207.13,762.8037585362792,6.514732269129681,6.448023093867363,63.6363710253693,-5.315366972477065,0.8607101552671139,-0.23049023826035864
134,2012-07-01,1379.3199462890625,1.4919999837875366,0.1000000014901161,1622.0,1.40845070422536,0.16,16319.54,750.727986568585,-1.3298486623664445,-22.08877214055815,11.111108351637029,-1.77435959547023,0.693583626465653,-1.583077145669293
135,2012-10-01,1412.1600341796875,1.6859999895095823,0.1049999967217445,1719.0,2.16234359887113,0.16,16420.386,783.2377585414797,2.380889798554591,13.002681489953119,4.999995157122655,5.980271270036994,0.6179463391737556,4.330432933703435
136,2013-01-01,1498.1099853515625,1.9850000143051147,0.0649999976158142,1664.8,1.59486466812257,0.14,16629.05,791.2399963408709,6.08641719717005,17.73428390604583,-38.095238433132906,-3.1529959278650495,1.2707618444536024,1.021686928665531
137,2013-04-01,1597.5699462890625,1.6749999523162842,0.0450000017881393,1469.0,1.06308538148945,0.15,16699.551,767.0724865607917,6.639029304257633,-15.61713147379254,-30.769225478877544,-11.761172513214802,0.4239628842296952,-3.0543842439516453
138,2013-07-01,1685.72998046875,2.5929999351501465,0.0299999993294477,1314.5,1.9606816118444,0.09,16911.068,750.7132451008074,5.518383366216369,54.805970684620036,-33.333337472544656,-10.517358747447247,1.2666029164496706,-2.132685208582018
139,2013-10-01,1756.5400390625,2.5420000553131104,0.032999999821186,1324.0,0.963612704643408,0.09,17133.114,770.7787597794086,4.200557587168262,-1.9668291983232535,10.000001862645163,0.7227082540889995,1.3130217441027554,2.6728600846661124
140,2014-01-01,1782.5899658203125,2.6679999828338623,0.0099999997764825,1251.0,1.57894736842106,0.07,17144.281,759.0669914507307,1.4830249341606816,4.956724027499362,-69.69697021009527,-5.513595166163142,0.06517787717980639,-1.5194721157118636
141,2014-04-01,1883.949951171875,2.6480000019073486,0.0199999995529651,1288.5,1.95285789851675,0.09,17462.703,793.7794877933338,5.6861077025595534,-0.7496244773311531,100.00000000000102,2.997601918465236,1.8573074018094076,4.573047798621914
142,2014-07-01,1930.6700439453125,2.555999994277954,0.0179999992251396,1285.3,1.9923286357643,0.09,17743.227,804.636010984704,2.479900951953425,-3.4743205273084214,-10.000001862644993,-0.24835079549863792,1.606417975498971,1.367700143216183
143,2014-10-01,2018.050048828125,2.3350000381469727,0.003000000026077,1164.3,1.66434021563205,0.09,17852.54,796.1720122165746,4.525890125909456,-8.646320681757743,-83.33333247099775,-9.414144557690804,0.6160829707020099,-1.0519040476166737
144,2015-01-01,1994.989990234375,1.6749999523162842,0.0049999998882412,1260.3,-0.0893483130696457,0.11,17991.348,814.2424975466449,-1.142690123425865,-28.265527839325273,66.66666149265114,8.245297603710384,0.7775252148993985,2.2696710073695385
145,2015-04-01,2085.510009765625,2.0460000038146973,0.0049999998882412,1180.3,-0.199517446176685,0.12,18193.707,816.965252442332,4.537367103311411,22.149257436418026,0.0,-6.347694993255573,1.1247573000088522,0.3343911554470509
146,2015-07-01,2103.840087890625,2.2049999237060547,0.0579999983310699,1098.4,0.169569779643243,0.13,18306.96,801.1257719531656,0.8789254445755574,7.771257067199784,1059.9999925494394,-6.9389138354655415,0.6224844667444671,-1.938819361265871
147,2015-10-01,2079.360107421875,2.151000022888184,0.0680000036954879,1142.4,0.17057443573555,0.12,18332.079,805.9947768621147,-1.1635856075589004,-2.4489751785165765,17.24138905545645,4.005826656955563,0.13721011025316443,0.6077703501010063
148,2016-01-01,1940.239990234375,1.930999994277954,0.3000000119209289,1111.8,1.37308681383098,0.34,18425.306,763.5677475601435,-6.690525450158319,-10.22780224403867,341.1764641430971,-2.678571428571445,0.5085457028632732,-5.263933529091517
149,2016-04-01,2065.300048828125,1.819000005722046,0.1930000036954879,1285.7,1.12511041889441,0.37,18611.617,838.2530122093856,6.445597411825489,-5.800102997814221,-35.6666679912143,15.64130239251665,1.0111690953734893,9.781092101897528
150,2016-07-01,2173.60009765625,1.4579999446868896,0.2399999946355819,1342.0,0.827138870498699,0.39,18775.459,879.3245243988931,5.243792488630206,-19.84607256182271,24.352326445677065,4.378937543750467,0.8803211456586553,4.899655783073811
151,2016-10-01,2126.14990234375,1.8339999914169312,0.2949999868869781,1272.0,1.63598752091762,0.4,18968.041,850.0697255805135,-2.1830232416563007,25.788755898121025,22.916663950309115,-5.216095380029799,1.0257112755539026,-3.326962686316321
152,2017-01-01,2278.8701171875,2.450999975204468,0.5,1212.8,2.50004220905299,0.65,19148.194,873.6552792906762,7.18294672804582,33.64231116003705,69.49153295778368,-4.654088050314471,0.9497712494400474,2.7745434286647708
153,2017-04-01,2384.199951171875,2.282000064849853,0.7799999713897705,1266.5,2.1996898784173,0.9,19304.506,913.4404878020287,4.622020061168271,-6.89514125109352,55.9999942779541,4.427770448548813,0.816327639045241,4.553879482494992
154,2017-07-01,2470.300048828125,2.2920000553131104,1.0529999732971191,1267.6,1.7279784563725,1.15,19561.896,935.3112622141838,3.611278391895368,0.4382116642891276,35.000001528324276,0.08685353335964408,1.333315651796525,2.3943294285960377
155,2017-10-01,2575.260009765625,2.375999927520752,1.1230000257492063,1270.2,2.04112870197618,1.15,19894.75,962.2397524297237,4.248874989388085,3.6649158019399124,6.647678464122393,0.2051120227201153,1.7015426316549167,2.879093976885457
156,2018-01-01,2823.81005859375,2.720000028610229,1.4299999475479126,1345.1,2.07050762027518,1.41,20155.486,1043.2650146424771,9.651454528303944,14.478119174373276,27.337481278675142,5.896709179656739,1.310576910994115,8.420485851697464
157,2018-04-01,2648.050048828125,2.936000108718872,1.7630000114440918,1313.2,2.46274394333479,1.69,20470.197,991.487262237072,-6.224215018667124,7.941179332229908,23.286718609129323,-2.371570886922896,1.5614160829463515,-4.9630488589852035
158,2018-07-01,2816.2900390625,2.96399998664856,1.9850000143051147,1221.0,2.94951508664711,1.91,20687.278,1010.5597597658634,6.3533538691547164,0.9536742810921055,12.592172513894681,-7.021017362168749,1.0604734287608295,1.9236250686426928
159,2018-10-01,2711.739990234375,3.1589999198913574,2.2780001163482666,1215.0,2.52246992860703,2.19,20819.269,983.0442475676537,-3.71233244367572,6.57894514578885,14.760710324010844,-0.4914004914004977,0.6380298074981141,-2.7227991152729913
160,2019-01-01,2704.10009765625,2.634999990463257,2.3399999141693115,1323.3,1.5512351381991,2.4,21013.085,1008.0937743902207,-0.2817339643785175,-16.587525885284663,2.7216766749087498,8.913580246913583,0.9309452699804126,2.548158629130583
161,2019-04-01,2945.830078125,2.509000062942505,2.368000030517578,1282.3,1.99643977553026,2.42,21272.448,1058.251769554615,8.939387291109028,-4.7817809478853235,1.196586212619863,-3.098314819013069,1.2342928227816259,4.975528709591927
162,2019-07-01,2980.3798828125,2.0209999084472656,2.0299999713897705,1427.6,1.81146480639351,2.4,21531.839,1103.0077206730843,1.172837664468787,-19.44998574144803,-14.273650961648443,11.331201746861112,1.2193754099199197,4.229234706340776
163,2019-10-01,3037.56005859375,1.690999984741211,1.4980000257492063,1511.0,1.7640429444214,1.83,21706.532,1137.93726465106,1.9185532727220789,-16.328547187297687,-26.206894243271762,5.841972541328104,0.8113241047362294,3.1667542595858578
164,2020-01-01,3225.52001953125,1.5199999809265137,1.5099999904632568,1584.2,2.48657195525045,1.55,21538.032,1203.18750487566,6.187859904390393,-10.11235986739922,0.8010657214807964,4.844473858371941,-0.776264029647848,5.734080625666849
165,2020-04-01,2912.429931640625,0.621999979019165,0.0900000035762786,1702.8,0.329096686336815,0.05,19636.731,1153.9854829058052,-9.706654616768589,-59.078948235247616,-94.03973482485472,7.486428481252361,-8.827644977034112,-4.0893062611167466
166,2020-07-01,3271.1201171875,0.5360000133514404,0.0829999968409538,1964.9,0.986081825303721,0.09,21362.428,1309.159779299423,12.315839143461147,-13.826361506207505,-7.777784952410599,15.39229504345785,8.788107348417611,13.446815292934147
167,2020-10-01,3269.9599609375,0.8600000143051147,0.0829999968409538,1881.9,1.18206616772747,0.09,21704.706,1288.2007402371614,-0.035466635538824676,60.44775986623648,0.0,-4.224133543691792,1.6022429660148987,-1.6009534812838098
168,2021-01-01,3714.239990234375,1.093000054359436,0.0480000004172325,1863.8,1.39976974156009,0.09,22313.85,1394.795247572288,13.586711599046609,27.093027462631696,-42.16867199499895,-0.9617939316648147,2.806506570510564,8.274681422361411
169,2021-04-01,4181.169921875,1.63100004196167,0.003000000026077,1767.7,4.15969483870212,0.07,23046.934,1487.625980479247,12.571345224549162,49.222320296912926,-93.75000000000007,-5.156132632256671,3.2853317558377597,6.655509693522092
170,2021-07-01,4395.259765625,1.2389999628067017,0.0399999991059303,1825.8,5.36547523938539,0.1,23550.42,1555.5846913967282,5.120333489197051,-24.03433899875894,1233.3332919412326,3.286756802624865,2.1846116277332044,4.568265935742005
171,2021-10-01,4605.3798828125,1.5570000410079956,0.0480000004172325,1773.6,6.2218689033289,0.08,24349.121,1595.1462207134814,4.7806074815152755,25.665866646269265,20.000003725290426,-2.859020703253364,3.3914511928025064,2.5431935358808175
172,2022-01-01,4515.5498046875,1.781999945640564,0.1729999929666519,1797.2,7.47987246828913,0.08,24740.48,1578.6762011565268,-1.950546543624995,14.450860546342966,260.4166488809927,1.3306269733874672,1.6072818398660047,-1.0325084523967831
173,2022-04-01,4131.93017578125,2.88700008392334,0.8080000281333923,1911.3,8.25862934088236,0.33,25248.476,1511.7312939733267,-8.495524255053553,62.00898832718923,367.0520583715546,6.34876474515913,2.0532988850660843,-4.2405723943996065
174,2022-07-01,4130.2900390625,2.6419999599456787,2.2980000972747803,1712.8,8.52481474562553,1.68,25723.941,1462.0075097799302,-0.03969420220030884,-8.486322024788933,184.40594273041341,-10.385601423115148,1.883143362791472,-3.289194606979791
